"hack_license","medallion","vendor_id","pickup_datetime","dropoff_datetime","trip_distance","trip_time_in_secs","passenger_count"," fare_amount"
"8B0E1741C32AFC192757E9D66B1DFA0C","D644A38A43A80AE2C1696CE2B5F46D97","VTS","2013-05-20 00:04:00","2013-05-20 00:09:00",1.03,300,1,6
"FE956274CB23C0703232D41DA12B98B0","DD467ED2E7DDB5C8B9B918469604E54F","VTS","2013-05-20 00:04:00","2013-05-20 00:13:00",2.22,540,1,9.5
"8A4A2CEFE691D37A357EF9C361C841D4","A32F4B12D699E84231D390AB0CEB4D52","VTS","2013-05-20 00:04:00","2013-05-20 00:05:00",0.43,60,1,3.5
"F21666C1E114F5A229D58ACF6E424AEE","A6DB36B570BD59E08FBE76086C5EE662","VTS","2013-05-20 00:04:00","2013-05-20 00:06:00",0.58,120,2,4
"4B062EBE99BCDF0F5ED35C05DB8F5D34","B3BB9F20C0D99EB36801043509F5908D","VTS","2013-05-20 00:04:00","2013-05-20 00:18:00",3.69,840,1,13.5
"9A9BDEF46C35AD30BBA650502C2741D5","A20332013A30E7ADE63BD46C2D86F0F5","VTS","2013-05-20 00:04:00","2013-05-20 00:16:00",4.06,720,1,13.5
"C211DCD330B66B1D81240DDA38AFE4B0","7CD0F3BB67ADB79EA429A4CB238B4D6F","VTS","2013-05-20 00:04:00","2013-05-20 00:20:00",4.17,960,5,15
"9EA84FBE846909C0C7E851645CAC73C5","43A30422BAF904468A8DB24DF4E1384C","VTS","2013-05-20 00:04:00","2013-05-20 00:05:00",0.57,60,2,4
"3EF1ED607505C991D26C703B2C8F9849","00790C7BAD30B7A9E09689A13ED90042","VTS","2013-05-20 00:04:00","2013-05-20 00:13:00",3.18,540,1,11
"E1EE79B7226562485F56AE3AC59C7A98","CA83A88FDD209B1F947C8B343F89D1A2","CMT","2013-05-20 00:04:00","2013-05-20 00:30:24",18.9,1584,2,52
"C42623BCE877FEFE6D5F306B56B81ED9","155F901F85492F44A8CB1AB6C47DCB7B","VTS","2013-05-20 00:04:00","2013-05-20 00:13:00",2.73,540,1,10
"8B53C4743AB5F271B7F33D0A6B9F0B41","E179F10824CB63CD4799E6AE7C67AAF2","VTS","2013-05-20 00:04:00","2013-05-20 00:08:00",1.14,240,1,5.5
"AFBE22BB0BC8FF0CB6DE377965EC0594","379463A755417A5299F3A9F0534FE8FE","VTS","2013-05-20 00:04:00","2013-05-20 00:09:00",0.85,300,2,5
"B185202958765191141E6FD44BE601D4","4A9DED62DD8EA1E1988C55F7141DC1F7","VTS","2013-05-20 00:04:00","2013-05-20 00:07:00",1.31,180,1,6
"5EF83D75FE0DB97A85C36AB72046238D","6E78038BBE64AAFB6518F428959CFD4E","VTS","2013-05-20 00:04:00","2013-05-20 00:27:00",12.91,1380,5,36.5
"FD6F163739F3A4FF12F61976370284ED","F74634104670D5A1179053AEAE87BD7D","VTS","2013-05-20 00:04:00","2013-05-20 00:16:00",2.99,720,6,12
"287BA5728023D4B858CFDCEF30AF8126","EE8D55EE93F313FBE0BD7B10BFFD66EE","VTS","2013-05-20 00:04:00","2013-05-20 00:16:00",2.34,720,1,10.5
"53569B84D7F813E2FEFC2D5369C4FA73","8E1D3F890D507E2E7B7D16C081DD4169","VTS","2013-05-20 00:04:00","2013-05-20 00:13:00",1.94,540,2,9.5
"CD8937612ED066DBD93E316632D47A41","282729D8BF63C5D760BC64E61E62F60F","VTS","2013-05-20 00:04:00","2013-05-20 00:25:00",9.67,1260,3,29
"F6221366C0C89AD0878A62A2F3BC099B","7A3E5F967B2D11A6BDA7884C5C49FC85","VTS","2013-05-20 00:04:00","2013-05-20 00:14:00",5.27,600,2,16
"BCEBE59F0F75FEF4E3CBD8D7FDD076B0","88D13BD5FFEB5C3CA0E69D24F8C009C0","VTS","2013-05-20 00:04:00","2013-05-20 00:25:00",15.48,1260,5,41.5
"8C79865600F5CBC938B552456556FF5F","6945300E90C69061B463CCDA370DE5D6","VTS","2013-05-20 00:04:00","2013-05-20 00:10:00",1.81,360,1,7.5
"C95686699914AD2534F6A2EC9FEEE29C","32EDFD4F796FB7716AAA4B22F441F3CF","VTS","2013-05-20 00:04:00","2013-05-20 00:18:00",4.14,840,1,14.5
"BF2B6C74F853F5910181B86BA4A200A1","AED0EDAC36655C3318E29DB0F258F86A","VTS","2013-05-20 00:04:00","2013-05-20 00:23:00",7.82,1140,5,24.5
"AB7CBAEFDD561E06A629610A560CA1B6","81CFA1F765E4C16D9F90378964FBA891","VTS","2013-05-20 00:04:00","2013-05-20 00:34:00",19.46,1800,1,53.5
"88027E64F9F2BE39CDEF54DE8107E9D7","CB83A714FC32B0C5ACCD1B0F7E0D093D","VTS","2013-05-20 00:04:00","2013-05-20 00:09:00",0.96,300,1,5.5
"25A2238F659DC3FEAB32932474EAA054","ECB99E39D0FEBA1938CEB2C5696CB9B1","VTS","2013-05-20 00:04:00","2013-05-20 00:08:00",0.53,240,2,4.5
"C19EE2C0EB1832FCD3A5CA49CA914E3F","90D9BB5550B36A865858C5DB1B80A474","VTS","2013-05-20 00:04:00","2013-05-20 00:30:00",18.34,1560,1,52
"5455BAEB354421B60CFD3F189569DE33","684517F15003DF58C998F959C8E79DCA","VTS","2013-05-20 00:04:00","2013-05-20 00:26:00",11.38,1320,1,32.5
"7986E05BF7630652BBFBAAC3A036F674","E6401D4037661AD0077ACB6077BBB2AE","VTS","2013-05-20 00:04:00","2013-05-20 00:12:00",3.65,480,1,11.5
"4FA5C0DA78285088E08D489FE73A2F42","8C2224F05A146222EECBD015CC731851","VTS","2013-05-20 00:04:00","2013-05-20 00:06:00",1.62,120,2,6.5
"DC29F45C54A220413F94EBAABD01D61C","42D815590CE3A33F3A23DBF145EE66E3","VTS","2013-06-20 00:00:00","2013-06-20 00:23:00",9.15,1380,1,28.5
"C7589594A546F29063739E37F9939532","0A98C39EFB8FC144AD266417455C13F3","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",2.05,420,6,8.5
"A87062DFCF2A496B4B8FE9DA88FE20A3","22598B8259F8ED1DCC1D4C57E49CF4CF","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.45,360,1,7
"AC181D8E57343123A0CA80786A3F98B1","D43B8505605CEECDEAA54E30F344E9F6","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",2.17,660,3,10
"CAFFA06F9610751C8B17EE3D6DDEA59E","54D36D947CF6DB394F052C4BFED9E223","VTS","2013-06-20 00:00:00","2013-06-20 00:23:00",5.6,1380,1,21
"5BB34D9F821989A977732A75A45A51C8","5A624213FBA8A0EF47E2F135966BBE12","VTS","2013-06-20 00:00:00","2013-06-20 00:24:00",4.06,1440,1,18.5
"F8B9FF90244820B4B4654D25CB25DF05","B139B78DCD5CD9648BC8A10DA044370A","VTS","2013-06-20 00:00:00","2013-06-20 00:36:00",17.88,2160,5,52
"2381279F0E76222F03482E9FFBC5EFC1","8B056394D7C1E72A83514EC95C1227B3","VTS","2013-06-20 00:00:00","2013-06-20 00:12:00",1.88,720,1,10
"DB60ADA10A4FE3CDD11D8A2DDF4EFA5E","F3B90EDCEF0049C5D78371D757F2B350","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",2.85,660,1,11
"99D791B2934FAADBA25CFC58B6F02E18","B2346DC1C1CA3D22E4EEE395AFAFD05A","VTS","2013-06-20 00:00:00","2013-06-20 00:09:00",1.83,540,6,9
"FB99FC9D7327B7087413B03859476D70","E2B7266464F98607CFF2BDFF14BEA736","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",1.91,660,6,9.5
"0A5A37126975D9C09C447D0090C3A7B1","269DA327655E7F01DE7E3D20901FD8EC","CMT","2013-06-20 00:00:00","2013-06-20 00:20:58",4.6,1258,1,18.5
"A31C3EE786F4548A358DE6D1A0A218C4","18AEDE83C49EA45353699B430521C1B8","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",0.84,360,1,5.5
"897AD00DE9DB11E43278CB93ADBB220C","20176D06D17A5E121714ED437FA9F6F0","VTS","2013-06-20 00:00:00","2013-06-20 00:02:00",0.71,120,2,4
"317799A8C9027ED5E9CBB1DEB38238D9","0B3F2B0EF39CEDFAD933992382471806","VTS","2013-06-20 00:00:00","2013-06-20 00:17:00",4.56,1020,1,16.5
"54BB90D86E13744F25A09C01E993D3B3","E2FD499AAB985F4CCEBA955C92842C51","VTS","2013-06-20 00:00:00","2013-06-20 00:31:00",7.56,1860,1,26.5
"2F82F497BB56BD4D5EA803D447AF88C4","9553D25B85C8752E65F16E6DA0BB2CB1","VTS","2013-06-20 00:00:00","2013-06-20 00:01:00",0.58,60,1,3.5
"4FD3711314E21CF0B99286A3DD7C2271","F3350513AF14CEBCE7F27ACB60B97CD3","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",1.78,660,6,9
"8EAE10B3473D8865827EB37EBF73D78B","4340A6099A185843232359DFD944ABF1","VTS","2013-06-20 00:00:00","2013-06-20 00:15:00",3.95,900,1,14.5
"62E1278A6A03C610FF5ECDFA91418510","67D7E407C25038B0CDDE600BD2F5244F","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",1.89,420,1,8
"7DFD68D0ECBB7E2BFFCF5D1F2D5DD5F0","02E5A4136FD0A775A023A005A4EABC62","VTS","2013-06-20 00:00:00","2013-06-20 00:34:00",18.48,2040,1,52
"3BD6AEEB040127628BF236152280EE2B","B9FE07EDC5756E167FC0176073AD56A6","VTS","2013-06-20 00:00:00","2013-06-20 00:12:00",6.58,720,1,20
"A9C570EAA4F37809B69A781122FD2CBA","3C52CFC36C88425F78C399D15131CD36","VTS","2013-06-20 00:00:00","2013-06-20 00:16:00",4.21,960,1,16
"C786C3A0F871B4DB4681BB10DBA80061","CBE2015D17B8641EADA0BFAD797C86FF","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",1.82,420,1,7.5
"DFDB970899CDF9D58FA0EBEB9AA2EA19","AFFD503389404BD6140EB24B561FB31D","VTS","2013-06-20 00:00:00","2013-06-20 00:04:00",0.55,240,5,4.5
"E747023127A2487B81E572253F505EEA","03E7246EEAC8BA316FD974416AF7F507","VTS","2013-06-20 00:00:00","2013-06-20 00:16:00",6.66,960,5,20.5
"157CC76BF1A17262DF74FCC0E65833CF","B24E0ED0E7A0A13D86CC7B35A68EC5FC","VTS","2013-06-20 00:00:00","2013-06-20 00:32:00",5.97,1920,1,26
"D509928B3ED7485F7E8A3A0F51CC2EB9","AFB245E562032C98FC763C9B6CF488F9","VTS","2013-06-20 00:00:00","2013-06-20 00:05:00",0.98,300,4,5.5
"4B6EFCBC110DB539E9ECCD320DB55ADC","0DC4DDFEC71A53DBB96C8557177EAD68","VTS","2013-06-20 00:00:00","2013-06-20 00:41:00",9.02,2460,2,35.5
"E791AED9FD1473C2C910A3393DDAF5F0","720E3C5D5FB1DF1943AE33F5FECF2B15","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",3.84,660,1,12.5
"3224BC8D6F2143829F7B0C0BE4454A59","F6D013C344B019F8DBE0FF12886BCAFA","VTS","2013-06-20 00:00:00","2013-06-20 00:18:00",9.56,1080,5,28
"DE2EB8780F88AE2E37B4415881251301","220494E7ED9D10E82467D768794861A2","VTS","2013-06-20 00:00:00","2013-06-20 00:09:00",2.22,540,1,9
"E34150D8DEA2FB9B1636CB301E316934","AFC3C8A35864747865315F87FBC3172B","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.03,360,1,6
"9E3988E598B0B04B8E0D9967BFBBC236","7AA566C0C8A88406A8F85A7460125CC7","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",1.63,420,1,7.5
"7092CF79F66BCCFC1B2FCBA1291FF830","ED53C9BD9B0BFDABCA96396289D52164","VTS","2013-06-20 00:00:00","2013-06-20 00:05:00",1.07,300,1,6
"AE13D88425DE90E37AFFF825FBD71FDD","06E869970D9DF1505908E8B176AD97AA","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.5,360,1,7
"0D6843F0EE9575C7C9E771CF33E88D8F","84195E9B838F251839421FB79584959C","VTS","2013-06-20 00:00:00","2013-06-20 00:13:00",4.06,780,6,14.5
"9229B0D68ABC52886F8480F739BF241E","FE492381CD1CDD234E12E8817EAAA1FA","VTS","2013-06-20 00:00:00","2013-06-20 00:18:00",3.2,1080,5,15
"2E557DEE5F610151A87F13DF8CABBBC4","1EC551B006078D04A507A6A0F5482126","VTS","2013-06-20 00:00:00","2013-06-20 01:02:00",29.26,3720,1,90
"0E126122E8A93FD7053C82022BEA6288","7BA5236E86167E2E09BDEAA35A7C22E0","CMT","2013-06-20 00:00:00","2013-06-20 00:28:58",9.3,1737,1,29.5
"1B03A4E35572341C078EDD958604AAFC","A7451B1FCC3869942789495ADAAB75D8","VTS","2013-06-20 00:00:00","2013-06-20 00:32:00",5.41,1920,1,25
"6F27B728664221DD8E0A026A286E035E","AD875269245F5F8E9B5A507DAB91DF28","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",1.5,420,2,7.5
"DF3CBEFB1AD136D023A67AB622D70422","CAC1EDFA3030AE06FDE1E572BC5B050C","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",2.98,420,1,10.5
"135C5A7DAC8B44D6EA6EEFED8857792F","AB89F24DEC0C91478A174DC376CC6786","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.53,360,5,7.5
"AF71EB9A09E577CCB638840FD0E7C0DF","8C00FBD3EABF7B65D4992C9A916AF90F","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.35,360,3,7
"0677460DCA97CD1B0280BE342B1EF012","0B85A264A33D1BA87064132771649127","VTS","2013-06-20 00:00:00","2013-06-20 00:08:00",1.45,480,1,7.5
"BD63A3ABC2104AE2B4A95258377F8D42","D42498BA3D18CD3F3632F2E1EA3A25D1","VTS","2013-06-20 00:00:00","2013-06-20 00:22:00",10.01,1320,1,30
"23106D163751052AF175B4262E03494E","4BE48342630583BD8F34E4D4AB8C7D40","VTS","2013-06-20 00:00:00","2013-06-20 00:23:00",5.49,1380,2,20
"3A75DF6996D0AA733EF224C0422BE59A","5D506A80496D56D8E4F6BAA159C76DA5","VTS","2013-06-20 00:00:00","2013-06-20 00:20:00",4.43,1200,6,17
"75B0827BBA0C0D0151FB5C89234AAAA6","0DFE4CAA0491A45E70BAB3F66400A1D7","VTS","2013-06-20 00:00:00","2013-06-20 00:23:00",10.39,1380,1,30.5
"48D44804028F10124B016D1AC9E63A0B","1855E1F1B1D92297C93CA62CAB39FEF6","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",0.93,360,1,6
"9EE519C5A23FBF6D0AB12A9B885DD78A","F1E0F49C461294B9D597D156A58BBD8C","VTS","2013-06-20 00:00:00","2013-06-20 00:09:00",1.62,540,1,8.5
"874334CB41FE592F24338981B2E4C93E","BEBB70961FD06F1E94AC161EB9F492C1","VTS","2013-06-20 00:00:00","2013-06-20 00:02:00",0.57,120,5,4
"7156DE551B0118DD1458AC64C41A75C7","61297C1AA174751D48889E036AFC745B","VTS","2013-06-20 00:00:00","2013-06-20 00:04:00",0.47,240,1,4.5
"5DA58089888C471F95DB590CFF91FF88","0E0A7A772120DD6D467CE050C483426F","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",0.63,420,5,6
"50EF44408884A240680375E5F879C44D","8853EBAA8F2483A858AAB903B4C5DBF5","VTS","2013-06-20 00:00:00","2013-06-20 00:08:00",3.07,480,6,10.5
"A97A18919636BB38CF2E8705CCD5A393","7AEDBAE4248FC3109A0A1132FA6829B9","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",1.59,660,1,9
"94D590F84A6BF917C2DA68C5E1105378","F7B298637274337750A823EBB716D0AA","VTS","2013-06-20 00:00:00","2013-06-20 00:23:00",10.42,1380,1,30.5
"F57F4926093802E5025BE1EBF8CE44BA","E0B21E86A6C5CC857DCB178A4DC74553","VTS","2013-06-20 00:00:00","2013-06-20 00:20:00",5.76,1200,5,20
"E76DB5653F9077334152F3E91C430061","0D9DF264CBB8549C7A3549EAD5548B07","CMT","2013-06-20 00:00:00","2013-06-20 00:06:41",1.6,400,2,7.5
"91D8325C3248543B4BAB4A18504EF3C1","FF5AC438A53E91D55EF4AC11FB6AA649","CMT","2013-06-20 00:00:00","2013-06-20 00:02:03",0.3,122,1,3.5
"5BF5F08AC8BA0C6675D71BF22F8C133A","882DAFAA4A7737F337E01DB43B2BB810","VTS","2013-06-20 00:00:00","2013-06-20 00:10:00",2.3,600,2,10
"BC1186C7CCC0F46A07BD17A87E0742F2","914543FD94D28A494465FEA8C2309751","VTS","2013-06-20 00:00:00","2013-06-20 00:21:00",3.03,1260,1,15.5
"4BCEFCD448D5989A143F26531415AACB","EF7EDFF0F276379F8D97AA06A1492A86","VTS","2013-06-20 00:00:00","2013-06-20 00:10:00",2.11,600,1,9
"91DEA276C4D1750DB8589BD9796CA2FA","8B63D63DB0E9278E2177E197ED268451","VTS","2013-06-20 00:00:00","2013-06-20 00:38:00",15.11,2280,2,44
"055BF3898EAE04E06CD9B8DADE4F610B","31B571EBA958E54809588E2032042603","VTS","2013-06-20 00:00:00","2013-06-20 00:12:00",3.38,720,3,12
"6E11210102C3DF04DC8BB7CB65AD00C9","AF0D0FBEB3D68F7B77CAE1EDF0ABCEE1","VTS","2013-06-20 00:00:00","2013-06-20 00:02:00",0.47,120,5,3.5
"4881D2D4577B4F1F77890AF962BEA19F","8244910BD1F08A8379796AA7DEC00EB4","VTS","2013-06-20 00:00:00","2013-06-20 00:14:00",3.35,840,1,13.5
"4A70A1E094ED183124582790B6F45A13","C202C1DF070CCD5254FA4CC1629AE0A0","VTS","2013-06-20 00:00:00","2013-06-20 00:08:00",2.47,480,1,10
"F66778F38916D712F695BAD330068276","B02F22137A72A1369C19388D309FF58C","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.58,360,1,7.5
"244A7FCC015CF659EC7E3BFC3688C47A","47BF1F252F0CE798582074C829523047","VTS","2013-06-20 00:00:00","2013-06-20 00:27:00",5.5,1620,3,22
"CA72BC28C9FE6A2B03577783FCD25DF6","C2944A025B5C1B91A7AEF1F534919271","VTS","2013-06-20 00:00:00","2013-06-20 00:09:00",1.73,540,5,8.5
"5A855562694B73683EE167142FF52D17","9E07BF90D66AB18240DA1633418A9566","VTS","2013-06-20 00:00:00","2013-06-20 00:14:00",2.88,840,2,12.5
"01C052AD9B477695F7DBE6CD3451236E","8DE28A055AAE70158E64E40C0A4E832A","VTS","2013-06-20 00:00:00","2013-06-20 00:26:00",4.84,1560,3,21.5
"CF57BAF8EF9DD18FE4322244B711ED8F","0E13475422CC97210F6727A434EDCE93","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.3,360,1,6.5
"AFC40C3F21FFC0EAE071D471D451A191","32E36E1130AC3018CE5A3B0BD5E70FDF","VTS","2013-06-20 00:00:00","2013-06-20 00:08:00",2.37,480,1,9
"17E177B1C614FA68DAD4F4416655FD90","16586DE4A6979201C5E529E782219D53","VTS","2013-06-20 00:00:00","2013-06-20 00:13:00",1.89,780,1,10
"CD8E73CC9A4DEAD6435A7FCF9FFE4F49","ED37C74EBBC22A6BDB408F3590DA5229","VTS","2013-06-20 00:00:00","2013-06-20 00:26:00",19.26,1560,1,51.5
"5C19B1B8565B340DF894C2351C6EA05E","A97A607480A68CCAF2043CF96763A4E6","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.03,360,5,6.5
"8A11D6ED3B2426F372C1AF38D8ACBC56","7219E4C7C68C04DCCCFBA39D793AC641","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",1.5,420,6,7.5
"A417BECC48A654E859D4EF669B78C615","0B18AD7511A013CB08333F312AFDEC96","VTS","2013-06-20 00:00:00","2013-06-20 00:09:00",1.9,540,1,8.5
"FE4749BB1F79018D90F6446D16C93558","97A630B4A7A6E34E3C6BE42EF84F676E","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",3.24,660,1,12
"66701F3C2798F1A1991AC8B52375F54A","789B8DC7F3CB06A645B0CDC24591B832","VTS","2013-06-20 00:00:00","2013-06-20 00:12:00",3.13,720,5,12.5
"8E7751DED8C9714D05C3D6C5C0467130","389A20E67D9E24A76DAE17B8A9B92470","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",2.97,660,1,11.5
"9968CC1A65859EE3DAE2BB6CB4FA6FEA","97CDCE8C03C3F8B731B7CC4E39C9CBAD","VTS","2013-06-20 00:00:00","2013-06-20 00:08:00",1.85,480,1,8
"8125587C6E782164D89DAE7AA13DD75A","B83044D63E9421B76011917CE280C137","VTS","2013-06-20 00:00:00","2013-06-20 00:28:00",4.81,1680,1,20.5
"D35BF6D84E703F2A72B403A4E2CDC4AE","C5EDD8977B82539BA4F724E233E37FF3","VTS","2013-06-20 00:00:00","2013-06-20 00:10:00",3.12,600,3,11.5
"879BEA6F150DC6D43BFE61DA8C539FFF","DC8694A18613057F7C0E6D3B88FF0BD1","VTS","2013-06-20 00:00:00","2013-06-20 00:59:00",12.95,3540,1,50
"FECE89B16DF0601CC208B8349BE06A49","282DCAD1FE61D972E2F8F7BB6C8E3AC5","VTS","2013-06-20 00:00:00","2013-06-20 00:20:00",2.89,1200,1,15.5
"177A054427D8F641661C0AE98DAD84C6","B3FB4B9C7494E6E2DB9CC9CD64B1CB44","VTS","2013-06-20 00:00:00","2013-06-20 00:05:00",1.29,300,1,6.5
"B556A280EEC8F6DA2591E1656AF0F7A7","A4A65E4C0BC3E9A4C3BA8106B567C4AF","VTS","2013-06-20 00:00:00","2013-06-20 00:02:00",0.67,120,5,4
"E77D536E366691DCD31303F9B1127F93","CCB1E13FB227A4726111752D0F6458F9","VTS","2013-06-20 00:00:00","2013-06-20 00:14:00",5.03,840,5,15.5
"BBDF6CF2205DECA89ABD813A6D78587C","926971F1904ADABBF2FF1C325D6BAF10","VTS","2013-06-20 00:00:00","2013-06-20 00:24:00",5.89,1440,2,21.5
"72E0B04464AD6513F6A613AABB04E701","4BE2632C4D6BFA5244911FE164AC3B61","VTS","2013-06-20 00:00:00","2013-06-20 00:04:00",0.8,240,1,4.5
"1CD6343FD08ABBACF805B95920C9315F","4EAB620C337CFD4F85F22353C4B2FE34","VTS","2013-06-20 00:00:00","2013-06-20 00:13:00",5.03,780,1,17
"79E52B749AA9E03430878DD6BAA2A186","6A3162AECBB65135A8F5CD60069EFB61","VTS","2013-06-20 00:00:00","2013-06-20 00:10:00",3.62,600,2,12
"AEFE7A1820B25899CF0D540688974185","AA7B3F8E93592C47DCC4955B4C0BEDEC","VTS","2013-06-20 00:00:00","2013-06-20 00:34:00",9.75,2040,1,33.5
"A405C91E60AC3B3F8A2ACAEEBC2AF67C","323CFA8722F8D8E1CC90FF3C6FE3964B","VTS","2013-06-20 00:00:00","2013-06-20 00:15:00",7.12,900,1,22
"829430CFCBB52C9AD7427E83DC8B5630","0527F096CC48AA3116F3781CD2E94A39","VTS","2013-06-20 00:00:00","2013-06-20 00:26:00",3.49,1560,6,17
"2923E157B6CDA9E4A2B5DDF7BC893240","0FAF0CC8A44ED8AE5C5CB6C687B5BAFA","VTS","2013-06-20 00:00:00","2013-06-20 00:10:00",2.79,600,2,10.5
"E781AAB8EC1B781E13342AA816736318","1F942D46F0D869A49B6B0E791ED28391","VTS","2013-06-20 00:00:00","2013-06-20 00:12:00",3.07,720,2,10.5
"098B15894DA50EA0D93C1BD9F46E2261","0E5C91D3EEB96AB7E08EA3955EAC1CCC","VTS","2013-06-20 00:00:00","2013-06-20 00:13:00",2.03,780,1,10.5
"103CB5F15B7BF1F5C2803B0B80D2942D","336BA50C7725399650CD901EEA8C3173","VTS","2013-06-20 00:00:00","2013-06-20 00:28:00",8.13,1680,1,27
"62EA81F69796A4B46253896BCDED650C","9B5341A0172EB269B33C6657BD6CC525","VTS","2013-06-20 00:00:00","2013-06-20 00:23:00",6.22,1380,5,21.5
"4ABFF81B8AC2B299F67CE76933F785DC","B82032932F7C76B8AADF55B524918C15","VTS","2013-06-20 00:00:00","2013-06-20 00:09:00",1.91,540,1,9
"83FE0DB92E00DB0E65E3B7463D595A5A","0D38714D9E3C8F7DA801915B8C614EF3","VTS","2013-06-20 00:00:00","2013-06-20 00:27:00",5.48,1620,1,21.5
"0AFF66B199F466F81D7D469A4D932C1D","DD44476E957FE91F063B1BE9D93D1735","VTS","2013-06-20 00:00:00","2013-06-20 00:02:00",0.91,120,1,4.5
"D85C1390A9DFC8528B97EB38AC70C4C6","BFE28B7505EF96094010ABCF754DA6B1","VTS","2013-06-20 00:00:00","2013-06-20 00:10:00",5.87,600,2,17.5
"1260E50ACB7053898D7FFE8E4C6BAC18","A4903AC3244AA36614EB6EE84E48D632","VTS","2013-06-20 00:00:00","2013-06-20 00:03:00",0.73,180,6,4.5
"E0D16045589AB138352A0185FC21FBFC","29E861739FE244B49F85225D82938E1D","VTS","2013-06-20 00:00:00","2013-06-20 00:03:00",0.6,180,5,4.5
"457A507D1274FD9B0086E7EC793FC084","00377E15077848677B32CE184CE7E871","VTS","2013-06-20 00:00:00","2013-06-20 00:12:00",2.84,720,1,11.5
"45463936BB36B60963A6F942446AEB59","24A79226E819C16546C3634C824EAEB8","VTS","2013-06-20 00:00:00","2013-06-20 00:01:00",0.39,60,5,3.5
"1227ADF287369F7A07853A6E324FDF29","FC33D28148829383E2501520F7FDBF00","VTS","2013-06-20 00:00:00","2013-06-20 00:22:00",5.75,1320,1,19.5
"96D5D2BB4ADB5F879568F23E1969E7D9","4F9B5CF4F0FC8835DF81B36E978A6D52","VTS","2013-06-20 00:00:00","2013-06-20 00:03:00",0.92,180,5,5
"9FF521A5807F68798CE0E3B6CBF08686","DE779411F698608E8125B261CF139248","VTS","2013-06-20 00:00:00","2013-06-20 01:04:00",9.5,3840,1,44.5
"CCF9030A04B7DBEDC13D9F6EEFC33971","62071C6153AFE116A899048159442A2C","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",1.72,420,2,8
"12EBD40B9F8A46067034F1281669F138","F4260D7DA00DD2C375CF33BF7958890E","VTS","2013-06-20 00:00:00","2013-06-20 00:03:00",0.67,180,3,5
"D20053F0E7674F1514A581440ED7D348","005F00B38F46E2100F4A5D0B6AAAD3AC","VTS","2013-06-20 00:00:00","2013-06-20 00:05:00",1.04,300,1,5.5
"5B95ECC10D1F439CF8BE95743C17C90C","A8A187C218525E8B94A09FF59D2FE979","VTS","2013-06-20 00:00:00","2013-06-20 00:07:00",1.44,420,1,7.5
"90AA6C1DAD5A131FFB17A899096E3BCA","EB4086BC9F1BDBC696E0D7B52E6BAD83","VTS","2013-06-20 00:00:00","2013-06-20 00:16:00",3.28,960,1,14
"82455907E2E8EB3DD10606C45BB441DD","0101469355E11C48FDE433CD82030560","VTS","2013-06-20 00:00:00","2013-06-20 00:06:00",1.34,360,1,6.5
"A0450EF875D9C26D665CF48E8A883F70","18B9F1C434BF374E8F00901720204C18","VTS","2013-06-20 00:00:00","2013-06-20 00:16:00",3.68,960,2,15
"D0CE07DB0F0E4198A891450446B3E735","7982155ADD1ADFFE00B91192AAD5C668","VTS","2013-06-20 00:00:00","2013-06-20 00:11:00",1.54,660,2,9
"D5F6722C9212067A277FBC0268DDA783","2AAEF96F9B3223E505EA09DC22013BBF","VTS","2013-06-20 00:00:00","2013-06-20 00:12:00",3.15,720,6,12.5
"DCAFC607007FA6C88E8331014061CEEA","867892F8F81A6590EB536BE1D4F6305C","VTS","2013-06-20 00:00:00","2013-06-20 00:14:00",3.07,840,1,12.5
"12922A0DF80AF1BA620BBFD3582C7A49","0535AC577740F71FDF2EF1747C357197","VTS","2013-06-20 00:00:00","2013-06-20 00:52:00",6.48,3120,3,35.5
